route_short_name	trip_id	stop_sequence	stop_id	stop_name	departure_time
2	5288	9	U237Z5	Palackeho namesti	16:10
2	5288	10	U237Z1	Karlovo namesti	16:12
2	5288	11	U237Z13	Novomestska radnice	16:13
2	5288	12	U539Z2	Narodni trida	16:16
2	5288	13	U483Z2	Narodni divadlo	16:17
2	5288	14	U483Z4	Narodni divadlo	16:19
2	5288	15	U703Z2	Staromestska	16:21
2	5288	16	U360Z2	Malostranska	16:23
2	5288	17	U187Z2	Chotkovy sady	16:26
2	5288	18	U163Z2	Hradcanska	16:29
2	5288	19	U592Z2	Prasny most	16:31
2	5288	20	U867Z2	Vozovna Stresovice	16:32
2	5288	21	U645Z2	Sibeliova	16:34
2	5288	22	U519Z2	Orechovka	16:35
2	5288	23	U15Z2	Baterie	16:36
2	5288	24	U858Z2	Vojenska nemocnice	16:38
2	5288	25	U844Z2	Vetrnik	16:39
2	5288	26	U507Z2	Petriny	16:40
2	5288	27	U541Z4	Sidliste Petriny	16:43
2	5289	1	U541Z1	Sidliste Petriny	16:49
2	5289	2	U507Z1	Petriny	16:50
2	5289	3	U844Z1	Vetrnik	16:51
2	5289	4	U858Z1	Vojenska nemocnice	16:52
2	5289	5	U15Z1	Baterie	16:54
2	5289	6	U519Z1	Orechovka	16:55
2	5289	7	U645Z1	Sibeliova	16:56
2	5289	8	U867Z1	Vozovna Stresovice	16:57
2	5289	9	U592Z1	Prasny most	16:59
2	5307	1	U449Z5	Nadrazi Branik	16:05
2	5307	2	U387Z1	Pobrezni cesta	16:06
2	5307	3	U614Z1	Pristaviste	16:07
2	5307	4	U110Z1	Dvorce	16:09
2	5307	5	U303Z1	Kublov	16:11
2	5307	6	U583Z1	Podolska vodarna	16:13
2	5307	7	U878Z1	Vyton	16:15
2	5307	8	U237Z7	Palackeho namesti (nabrezi)	16:16
2	5307	9	U237Z5	Palackeho namesti	16:18
2	5307	10	U237Z1	Karlovo namesti	16:20
2	5307	11	U237Z13	Novomestska radnice	16:21
2	5307	12	U539Z2	Narodni trida	16:24
2	5307	13	U483Z2	Narodni divadlo	16:25
2	5307	14	U483Z4	Narodni divadlo	16:27
2	5307	15	U703Z2	Staromestska	16:29
2	5307	16	U360Z2	Malostranska	16:31
2	5307	17	U187Z2	Chotkovy sady	16:34
2	5307	18	U163Z2	Hradcanska	16:37
2	5307	19	U592Z2	Prasny most	16:39
2	5307	20	U867Z2	Vozovna Stresovice	16:40
2	5307	21	U645Z2	Sibeliova	16:42
2	5307	22	U519Z2	Orechovka	16:43
2	5307	23	U15Z2	Baterie	16:44
2	5307	24	U858Z2	Vojenska nemocnice	16:46
2	5307	25	U844Z2	Vetrnik	16:47
2	5307	26	U507Z2	Petriny	16:48
2	5307	27	U541Z4	Sidliste Petriny	16:51
2	5308	1	U541Z1	Sidliste Petriny	16:57
2	5308	2	U507Z1	Petriny	16:58
2	5308	3	U844Z1	Vetrnik	16:59
2	5325	27	U449Z4	Nadrazi Branik	16:07
2	5326	1	U449Z5	Nadrazi Branik	16:13
2	5326	2	U387Z1	Pobrezni cesta	16:14
2	5326	3	U614Z1	Pristaviste	16:15
2	5326	4	U110Z1	Dvorce	16:17
2	5326	5	U303Z1	Kublov	16:19
2	5326	6	U583Z1	Podolska vodarna	16:21
2	5326	7	U878Z1	Vyton	16:23
2	5326	8	U237Z7	Palackeho namesti (nabrezi)	16:24
2	5326	9	U237Z5	Palackeho namesti	16:26
2	5326	10	U237Z1	Karlovo namesti	16:28
2	5326	11	U237Z13	Novomestska radnice	16:29
2	5326	12	U539Z2	Narodni trida	16:32
2	5326	13	U483Z2	Narodni divadlo	16:33
2	5326	14	U483Z4	Narodni divadlo	16:35
2	5326	15	U703Z2	Staromestska	16:37
2	5326	16	U360Z2	Malostranska	16:39
2	5326	17	U187Z2	Chotkovy sady	16:42
2	5326	18	U163Z2	Hradcanska	16:45
2	5326	19	U592Z2	Prasny most	16:47
2	5326	20	U867Z2	Vozovna Stresovice	16:48
2	5326	21	U645Z2	Sibeliova	16:50
2	5326	22	U519Z2	Orechovka	16:51
2	5326	23	U15Z2	Baterie	16:52
2	5326	24	U858Z2	Vojenska nemocnice	16:54
2	5326	25	U844Z2	Vetrnik	16:55
2	5326	26	U507Z2	Petriny	16:56
2	5326	27	U541Z4	Sidliste Petriny	16:59
2	5346	27	U449Z4	Nadrazi Branik	16:15
2	5347	1	U449Z5	Nadrazi Branik	16:21
2	5347	2	U387Z1	Pobrezni cesta	16:22
2	5347	3	U614Z1	Pristaviste	16:23
2	5347	4	U110Z1	Dvorce	16:25
2	5347	5	U303Z1	Kublov	16:27
2	5347	6	U583Z1	Podolska vodarna	16:29
2	5347	7	U878Z1	Vyton	16:31
2	5347	8	U237Z7	Palackeho namesti (nabrezi)	16:32
2	5347	9	U237Z5	Palackeho namesti	16:34
2	5347	10	U237Z1	Karlovo namesti	16:36
2	5347	11	U237Z13	Novomestska radnice	16:37
2	5347	12	U539Z2	Narodni trida	16:40
2	5347	13	U483Z2	Narodni divadlo	16:41
2	5347	14	U483Z4	Narodni divadlo	16:43
2	5347	15	U703Z2	Staromestska	16:45
2	5347	16	U360Z2	Malostranska	16:47
2	5347	17	U187Z2	Chotkovy sady	16:50
2	5347	18	U163Z2	Hradcanska	16:53
2	5347	19	U592Z2	Prasny most	16:55
2	5347	20	U867Z2	Vozovna Stresovice	16:56
2	5347	21	U645Z2	Sibeliova	16:58
2	5347	22	U519Z2	Orechovka	16:59
2	5367	25	U614Z2	Pristaviste	16:01
2	5367	26	U387Z2	Pobrezni cesta	16:02
2	5367	27	U449Z4	Nadrazi Branik	16:23
2	5368	1	U449Z5	Nadrazi Branik	16:29
2	5368	2	U387Z1	Pobrezni cesta	16:30
2	5368	3	U614Z1	Pristaviste	16:31
2	5368	4	U110Z1	Dvorce	16:33
2	5368	5	U303Z1	Kublov	16:35
2	5368	6	U583Z1	Podolska vodarna	16:37
2	5368	7	U878Z1	Vyton	16:39
2	5368	8	U237Z7	Palackeho namesti (nabrezi)	16:40
2	5368	9	U237Z5	Palackeho namesti	16:42
2	5368	10	U237Z1	Karlovo namesti	16:44
2	5368	11	U237Z13	Novomestska radnice	16:45
2	5368	12	U539Z2	Narodni trida	16:48
2	5368	13	U483Z2	Narodni divadlo	16:49
2	5368	14	U483Z4	Narodni divadlo	16:51
2	5368	15	U703Z2	Staromestska	16:53
2	5368	16	U360Z2	Malostranska	16:55
2	5368	17	U187Z2	Chotkovy sady	16:58
2	5388	20	U237Z8	Palackeho namesti (nabrezi)	16:00
2	5388	21	U878Z2	Vyton	16:01
2	5388	22	U583Z2	Podolska vodarna	16:04
2	5388	23	U303Z2	Kublov	16:05
2	5388	24	U110Z2	Dvorce	16:07
2	5388	25	U614Z2	Pristaviste	16:09
2	5388	26	U387Z2	Pobrezni cesta	16:10
2	5388	27	U449Z4	Nadrazi Branik	16:31
2	5389	1	U449Z5	Nadrazi Branik	16:37
2	5389	2	U387Z1	Pobrezni cesta	16:38
2	5389	3	U614Z1	Pristaviste	16:39
2	5389	4	U110Z1	Dvorce	16:41
2	5389	5	U303Z1	Kublov	16:43
2	5389	6	U583Z1	Podolska vodarna	16:45
2	5389	7	U878Z1	Vyton	16:47
2	5389	8	U237Z7	Palackeho namesti (nabrezi)	16:48
2	5389	9	U237Z5	Palackeho namesti	16:50
2	5389	10	U237Z1	Karlovo namesti	16:52
2	5389	11	U237Z13	Novomestska radnice	16:53
2	5389	12	U539Z2	Narodni trida	16:56
2	5389	13	U483Z2	Narodni divadlo	16:57
2	5389	14	U483Z4	Narodni divadlo	16:59
2	5404	15	U483Z1	Narodni divadlo	16:00
2	5404	16	U539Z1	Narodni trida	16:02
2	5404	17	U237Z2	Karlovo namesti	16:04
2	5404	18	U237Z4	Moran	16:05
2	5404	19	U237Z6	Palackeho namesti	16:07
2	5404	20	U237Z8	Palackeho namesti (nabrezi)	16:08
2	5404	21	U878Z2	Vyton	16:09
2	5404	22	U583Z2	Podolska vodarna	16:12
2	5404	23	U303Z2	Kublov	16:13
2	5404	24	U110Z2	Dvorce	16:15
2	5404	25	U614Z2	Pristaviste	16:17
2	5404	26	U387Z2	Pobrezni cesta	16:18
2	5404	27	U449Z4	Nadrazi Branik	16:39
2	5405	1	U449Z5	Nadrazi Branik	16:45
2	5405	2	U387Z1	Pobrezni cesta	16:46
2	5405	3	U614Z1	Pristaviste	16:47
2	5405	4	U110Z1	Dvorce	16:49
2	5405	5	U303Z1	Kublov	16:51
2	5405	6	U583Z1	Podolska vodarna	16:53
2	5405	7	U878Z1	Vyton	16:55
2	5405	8	U237Z7	Palackeho namesti (nabrezi)	16:56
2	5405	9	U237Z5	Palackeho namesti	16:58
2	5422	12	U360Z1	Malostranska	16:02
2	5422	13	U703Z1	Staromestska	16:05
2	5422	14	U221Z1	Karlovy lazne	16:06
2	5422	15	U483Z1	Narodni divadlo	16:08
2	5422	16	U539Z1	Narodni trida	16:10
2	5422	17	U237Z2	Karlovo namesti	16:12
2	5422	18	U237Z4	Moran	16:13
2	5422	19	U237Z6	Palackeho namesti	16:15
2	5422	20	U237Z8	Palackeho namesti (nabrezi)	16:16
2	5422	21	U878Z2	Vyton	16:17
2	5422	22	U583Z2	Podolska vodarna	16:20
2	5422	23	U303Z2	Kublov	16:21
2	5422	24	U110Z2	Dvorce	16:23
2	5422	25	U614Z2	Pristaviste	16:25
2	5422	26	U387Z2	Pobrezni cesta	16:26
2	5422	27	U449Z4	Nadrazi Branik	16:47
2	5423	1	U449Z5	Nadrazi Branik	16:53
2	5423	2	U387Z1	Pobrezni cesta	16:54
2	5423	3	U614Z1	Pristaviste	16:55
2	5423	4	U110Z1	Dvorce	16:57
2	5423	5	U303Z1	Kublov	16:59
2	5443	7	U645Z1	Sibeliova	16:00
2	5443	8	U867Z1	Vozovna Stresovice	16:01
2	5443	9	U592Z1	Prasny most	16:03
2	5443	10	U163Z1	Hradcanska	16:05
2	5443	11	U187Z1	Chotkovy sady	16:07
2	5443	12	U360Z1	Malostranska	16:10
2	5443	13	U703Z1	Staromestska	16:13
2	5443	14	U221Z1	Karlovy lazne	16:14
2	5443	15	U483Z1	Narodni divadlo	16:16
2	5443	16	U539Z1	Narodni trida	16:18
2	5443	17	U237Z2	Karlovo namesti	16:20
2	5443	18	U237Z4	Moran	16:21
2	5443	19	U237Z6	Palackeho namesti	16:23
2	5443	20	U237Z8	Palackeho namesti (nabrezi)	16:24
2	5443	21	U878Z2	Vyton	16:25
2	5443	22	U583Z2	Podolska vodarna	16:28
2	5443	23	U303Z2	Kublov	16:29
2	5443	24	U110Z2	Dvorce	16:31
2	5443	25	U614Z2	Pristaviste	16:33
2	5443	26	U387Z2	Pobrezni cesta	16:34
2	5443	27	U449Z4	Nadrazi Branik	16:55
2	5457	1	U541Z1	Sidliste Petriny	16:01
2	5457	2	U507Z1	Petriny	16:02
2	5457	3	U844Z1	Vetrnik	16:03
2	5457	4	U858Z1	Vojenska nemocnice	16:04
2	5457	5	U15Z1	Baterie	16:06
2	5457	6	U519Z1	Orechovka	16:07
2	5457	7	U645Z1	Sibeliova	16:08
2	5457	8	U867Z1	Vozovna Stresovice	16:09
2	5457	9	U592Z1	Prasny most	16:11
2	5457	10	U163Z1	Hradcanska	16:13
2	5457	11	U187Z1	Chotkovy sady	16:15
2	5457	12	U360Z1	Malostranska	16:18
2	5457	13	U703Z1	Staromestska	16:21
2	5457	14	U221Z1	Karlovy lazne	16:22
2	5457	15	U483Z1	Narodni divadlo	16:24
2	5457	16	U539Z1	Narodni trida	16:26
2	5457	17	U237Z2	Karlovo namesti	16:28
2	5457	18	U237Z4	Moran	16:29
2	5457	19	U237Z6	Palackeho namesti	16:31
2	5457	20	U237Z8	Palackeho namesti (nabrezi)	16:32
2	5457	21	U878Z2	Vyton	16:33
2	5457	22	U583Z2	Podolska vodarna	16:36
2	5457	23	U303Z2	Kublov	16:37
2	5457	24	U110Z2	Dvorce	16:39
2	5457	25	U614Z2	Pristaviste	16:41
2	5457	26	U387Z2	Pobrezni cesta	16:42
3	6386	25	U203Z2	Jindrisska	16:01
3	6386	26	U480Z4	Masarykovo nadrazi	16:03
3	6386	27	U32Z2	Bila labut	16:05
3	6386	28	U689Z2	Florenc	16:06
3	6386	29	U854Z2	Karlinske namesti	16:07
3	6386	30	U758Z2	Krizikova	16:08
3	6386	31	U816Z2	Urxova	16:10
3	6386	32	U655Z2	Invalidovna	16:12
3	6386	33	U529Z4	Palmovka	16:15
3	6386	34	U471Z2	Stejskalova	16:16
3	6386	35	U779Z2	U Krize	16:17
3	6386	36	U861Z2	Vosmikovych	16:18
3	6386	37	U54Z2	Bulovka	16:19
3	6386	38	U870Z2	Vychovatelna	16:21
3	6386	39	U514Z2	Okrouhlicka	16:22
3	6386	40	U249Z2	Ke Stirce	16:23
3	6386	41	U675Z2	Kobylisy	16:24
3	6387	1	U718Z1	Brezineveska	16:41
3	6387	2	U675Z1	Kobylisy	16:42
3	6387	3	U249Z1	Ke Stirce	16:43
3	6387	4	U514Z1	Okrouhlicka	16:45
3	6387	5	U870Z1	Vychovatelna	16:46
3	6387	6	U54Z1	Bulovka	16:47
3	6387	7	U861Z1	Vosmikovych	16:48
3	6387	8	U779Z1	U Krize	16:49
3	6387	9	U471Z1	Stejskalova	16:50
3	6387	10	U272Z1	Divadlo pod Palmovkou	16:51
3	6387	11	U529Z1	Palmovka	16:53
3	6387	12	U655Z1	Invalidovna	16:56
3	6387	13	U816Z1	Urxova	16:57
3	6387	14	U758Z1	Krizikova	16:58
3	6387	15	U854Z1	Karlinske namesti	16:59
3	6406	20	U237Z1	Karlovo namesti	16:01
3	6406	21	U237Z13	Novomestska radnice	16:02
3	6406	22	U997Z2	Lazarska	16:04
3	6406	23	U484Z2	Vodickova	16:05
3	6406	24	U1072Z2	Vaclavske namesti	16:07
3	6406	25	U203Z2	Jindrisska	16:09
3	6406	26	U480Z4	Masarykovo nadrazi	16:11
3	6406	27	U32Z2	Bila labut	16:13
3	6406	28	U689Z2	Florenc	16:14
3	6406	29	U854Z2	Karlinske namesti	16:15
3	6406	30	U758Z2	Krizikova	16:16
3	6406	31	U816Z2	Urxova	16:18
3	6406	32	U655Z2	Invalidovna	16:20
3	6406	33	U529Z4	Palmovka	16:23
3	6406	34	U471Z2	Stejskalova	16:24
3	6406	35	U779Z2	U Krize	16:25
3	6406	36	U861Z2	Vosmikovych	16:26
3	6406	37	U54Z2	Bulovka	16:27
3	6406	38	U870Z2	Vychovatelna	16:29
3	6406	39	U514Z2	Okrouhlicka	16:30
3	6406	40	U249Z2	Ke Stirce	16:31
3	6406	41	U675Z2	Kobylisy	16:32
3	6407	1	U718Z1	Brezineveska	16:49
3	6407	2	U675Z1	Kobylisy	16:50
3	6407	3	U249Z1	Ke Stirce	16:51
3	6407	4	U514Z1	Okrouhlicka	16:53
3	6407	5	U870Z1	Vychovatelna	16:54
3	6407	6	U54Z1	Bulovka	16:55
3	6407	7	U861Z1	Vosmikovych	16:56
3	6407	8	U779Z1	U Krize	16:57
3	6407	9	U471Z1	Stejskalova	16:58
3	6407	10	U272Z1	Divadlo pod Palmovkou	16:59
3	6424	15	U303Z1	Kublov	16:00
3	6424	16	U583Z1	Podolska vodarna	16:02
3	6424	17	U878Z1	Vyton	16:04
3	6424	18	U237Z7	Palackeho namesti (nabrezi)	16:05
3	6424	19	U237Z5	Palackeho namesti	16:07
3	6424	20	U237Z1	Karlovo namesti	16:09
3	6424	21	U237Z13	Novomestska radnice	16:10
3	6424	22	U997Z2	Lazarska	16:12
3	6424	23	U484Z2	Vodickova	16:13
3	6424	24	U1072Z2	Vaclavske namesti	16:15
3	6424	25	U203Z2	Jindrisska	16:17
3	6424	26	U480Z4	Masarykovo nadrazi	16:19
3	6424	27	U32Z2	Bila labut	16:21
3	6424	28	U689Z2	Florenc	16:22
3	6424	29	U854Z2	Karlinske namesti	16:23
3	6424	30	U758Z2	Krizikova	16:24
3	6424	31	U816Z2	Urxova	16:26
3	6424	32	U655Z2	Invalidovna	16:28
3	6424	33	U529Z4	Palmovka	16:31
3	6424	34	U471Z2	Stejskalova	16:32
3	6424	35	U779Z2	U Krize	16:33
3	6424	36	U861Z2	Vosmikovych	16:34
3	6424	37	U54Z2	Bulovka	16:35
3	6424	38	U870Z2	Vychovatelna	16:37
3	6424	39	U514Z2	Okrouhlicka	16:38
3	6424	40	U249Z2	Ke Stirce	16:39
3	6424	41	U675Z2	Kobylisy	16:40
3	6425	1	U718Z1	Brezineveska	16:57
3	6425	2	U675Z1	Kobylisy	16:58
3	6425	3	U249Z1	Ke Stirce	16:59
3	6438	10	U71Z1	Cerny kun	16:00
3	6438	11	U449Z1	Nadrazi Branik	16:02
3	6438	12	U387Z1	Pobrezni cesta	16:03
3	6438	13	U614Z1	Pristaviste	16:04
3	6438	14	U110Z1	Dvorce	16:06
3	6438	15	U303Z1	Kublov	16:08
3	6438	16	U583Z1	Podolska vodarna	16:10
3	6438	17	U878Z1	Vyton	16:12
3	6438	18	U237Z7	Palackeho namesti (nabrezi)	16:13
3	6438	19	U237Z5	Palackeho namesti	16:15
3	6438	20	U237Z1	Karlovo namesti	16:17
3	6438	21	U237Z13	Novomestska radnice	16:18
3	6438	22	U997Z2	Lazarska	16:20
3	6438	23	U484Z2	Vodickova	16:21
3	6438	24	U1072Z2	Vaclavske namesti	16:23
3	6438	25	U203Z2	Jindrisska	16:25
3	6438	26	U480Z4	Masarykovo nadrazi	16:27
3	6438	27	U32Z2	Bila labut	16:29
3	6438	28	U689Z2	Florenc	16:30
3	6438	29	U854Z2	Karlinske namesti	16:31
3	6438	30	U758Z2	Krizikova	16:32
3	6438	31	U816Z2	Urxova	16:34
3	6438	32	U655Z2	Invalidovna	16:36
3	6438	33	U529Z4	Palmovka	16:39
3	6438	34	U471Z2	Stejskalova	16:40
3	6438	35	U779Z2	U Krize	16:41
3	6438	36	U861Z2	Vosmikovych	16:42
3	6438	37	U54Z2	Bulovka	16:43
3	6438	38	U870Z2	Vychovatelna	16:45
3	6438	39	U514Z2	Okrouhlicka	16:46
3	6438	40	U249Z2	Ke Stirce	16:47
3	6438	41	U675Z2	Kobylisy	16:48
3	6456	3	U947Z1	Modranska rokle	16:00
3	6456	4	U948Z1	U Libusskeho potoka	16:01
3	6456	5	U929Z1	Poliklinika Modrany	16:02
3	6456	6	U1006Z1	Cechova ctvrt	16:03
3	6456	7	U388Z1	Nadrazi Modrany	16:05
3	6456	8	U76Z1	Modranska skola	16:06
3	6456	9	U19Z1	Belarie	16:07
3	6456	10	U71Z1	Cerny kun	16:08
3	6456	11	U449Z1	Nadrazi Branik	16:10
3	6456	12	U387Z1	Pobrezni cesta	16:11
3	6456	13	U614Z1	Pristaviste	16:12
3	6456	14	U110Z1	Dvorce	16:14
3	6456	15	U303Z1	Kublov	16:16
3	6456	16	U583Z1	Podolska vodarna	16:18
3	6456	17	U878Z1	Vyton	16:20
3	6456	18	U237Z7	Palackeho namesti (nabrezi)	16:21
3	6456	19	U237Z5	Palackeho namesti	16:23
3	6456	20	U237Z1	Karlovo namesti	16:25
3	6456	21	U237Z13	Novomestska radnice	16:26
3	6456	22	U997Z2	Lazarska	16:28
3	6456	23	U484Z2	Vodickova	16:29
3	6456	24	U1072Z2	Vaclavske namesti	16:31
3	6456	25	U203Z2	Jindrisska	16:33
3	6456	26	U480Z4	Masarykovo nadrazi	16:35
3	6456	27	U32Z2	Bila labut	16:37
3	6456	28	U689Z2	Florenc	16:38
3	6456	29	U854Z2	Karlinske namesti	16:39
3	6456	30	U758Z2	Krizikova	16:40
3	6456	31	U816Z2	Urxova	16:42
3	6456	32	U655Z2	Invalidovna	16:44
3	6456	33	U529Z4	Palmovka	16:47
3	6456	34	U471Z2	Stejskalova	16:48
3	6456	35	U779Z2	U Krize	16:49
3	6456	36	U861Z2	Vosmikovych	16:50
3	6456	37	U54Z2	Bulovka	16:51
3	6456	38	U870Z2	Vychovatelna	16:53
3	6456	39	U514Z2	Okrouhlicka	16:54
3	6456	40	U249Z2	Ke Stirce	16:55
3	6456	41	U675Z2	Kobylisy	16:56
3	6470	1	U945Z1	Levskeho	16:07
3	6470	2	U946Z1	Sidliste Modrany	16:07
3	6470	3	U947Z1	Modranska rokle	16:08
3	6470	4	U948Z1	U Libusskeho potoka	16:09
3	6470	5	U929Z1	Poliklinika Modrany	16:10
3	6470	6	U1006Z1	Cechova ctvrt	16:11
3	6470	7	U388Z1	Nadrazi Modrany	16:13
3	6470	8	U76Z1	Modranska skola	16:14
3	6470	9	U19Z1	Belarie	16:15
3	6470	10	U71Z1	Cerny kun	16:16
3	6470	11	U449Z1	Nadrazi Branik	16:18
3	6470	12	U387Z1	Pobrezni cesta	16:19
3	6470	13	U614Z1	Pristaviste	16:20
3	6470	14	U110Z1	Dvorce	16:22
3	6470	15	U303Z1	Kublov	16:24
3	6470	16	U583Z1	Podolska vodarna	16:26
3	6470	17	U878Z1	Vyton	16:28
3	6470	18	U237Z7	Palackeho namesti (nabrezi)	16:29
3	6470	19	U237Z5	Palackeho namesti	16:31
3	6470	20	U237Z1	Karlovo namesti	16:33
3	6470	21	U237Z13	Novomestska radnice	16:34
3	6470	22	U997Z2	Lazarska	16:36
3	6470	23	U484Z2	Vodickova	16:37
3	6470	24	U1072Z2	Vaclavske namesti	16:39
3	6470	25	U203Z2	Jindrisska	16:41
3	6470	26	U480Z4	Masarykovo nadrazi	16:43
3	6470	27	U32Z2	Bila labut	16:45
3	6470	28	U689Z2	Florenc	16:46
3	6470	29	U854Z2	Karlinske namesti	16:47
3	6470	30	U758Z2	Krizikova	16:48
3	6470	31	U816Z2	Urxova	16:50
3	6470	32	U655Z2	Invalidovna	16:52
3	6470	33	U529Z4	Palmovka	16:55
3	6470	34	U471Z2	Stejskalova	16:56
3	6470	35	U779Z2	U Krize	16:57
3	6470	36	U861Z2	Vosmikovych	16:58
3	6470	37	U54Z2	Bulovka	16:59
3	6485	40	U948Z2	U Libusskeho potoka	16:00
3	6485	41	U947Z2	Modranska rokle	16:01
3	6485	42	U946Z2	Sidliste Modrany	16:02
3	6486	1	U945Z1	Levskeho	16:15
3	6486	2	U946Z1	Sidliste Modrany	16:15
3	6486	3	U947Z1	Modranska rokle	16:16
3	6486	4	U948Z1	U Libusskeho potoka	16:17
3	6486	5	U929Z1	Poliklinika Modrany	16:18
3	6486	6	U1006Z1	Cechova ctvrt	16:19
3	6486	7	U388Z1	Nadrazi Modrany	16:21
3	6486	8	U76Z1	Modranska skola	16:22
3	6486	9	U19Z1	Belarie	16:23
3	6486	10	U71Z1	Cerny kun	16:24
3	6486	11	U449Z1	Nadrazi Branik	16:26
3	6486	12	U387Z1	Pobrezni cesta	16:27
3	6486	13	U614Z1	Pristaviste	16:28
3	6486	14	U110Z1	Dvorce	16:30
3	6486	15	U303Z1	Kublov	16:32
3	6486	16	U583Z1	Podolska vodarna	16:34
3	6486	17	U878Z1	Vyton	16:36
3	6486	18	U237Z7	Palackeho namesti (nabrezi)	16:37
3	6486	19	U237Z5	Palackeho namesti	16:39
3	6486	20	U237Z1	Karlovo namesti	16:41
3	6486	21	U237Z13	Novomestska radnice	16:42
3	6486	22	U997Z2	Lazarska	16:44
3	6486	23	U484Z2	Vodickova	16:45
3	6486	24	U1072Z2	Vaclavske namesti	16:47
3	6486	25	U203Z2	Jindrisska	16:49
3	6486	26	U480Z4	Masarykovo nadrazi	16:51
3	6486	27	U32Z2	Bila labut	16:53
3	6486	28	U689Z2	Florenc	16:54
3	6486	29	U854Z2	Karlinske namesti	16:55
3	6486	30	U758Z2	Krizikova	16:56
3	6486	31	U816Z2	Urxova	16:58
3	6499	33	U449Z2	Nadrazi Branik	16:00
3	6499	34	U71Z2	Cerny kun	16:01
3	6499	35	U19Z2	Belarie	16:03
3	6499	36	U76Z2	Modranska skola	16:04
3	6499	37	U388Z2	Nadrazi Modrany	16:05
3	6499	38	U1006Z2	Cechova ctvrt	16:06
3	6499	39	U929Z2	Poliklinika Modrany	16:07
3	6499	40	U948Z2	U Libusskeho potoka	16:08
3	6499	41	U947Z2	Modranska rokle	16:09
3	6499	42	U946Z2	Sidliste Modrany	16:10
3	6500	1	U945Z1	Levskeho	16:23
3	6500	2	U946Z1	Sidliste Modrany	16:23
3	6500	3	U947Z1	Modranska rokle	16:24
3	6500	4	U948Z1	U Libusskeho potoka	16:25
3	6500	5	U929Z1	Poliklinika Modrany	16:26
3	6500	6	U1006Z1	Cechova ctvrt	16:27
3	6500	7	U388Z1	Nadrazi Modrany	16:29
3	6500	8	U76Z1	Modranska skola	16:30
3	6500	9	U19Z1	Belarie	16:31
3	6500	10	U71Z1	Cerny kun	16:32
3	6500	11	U449Z1	Nadrazi Branik	16:34
3	6500	12	U387Z1	Pobrezni cesta	16:35
3	6500	13	U614Z1	Pristaviste	16:36
3	6500	14	U110Z1	Dvorce	16:38
3	6500	15	U303Z1	Kublov	16:40
3	6500	16	U583Z1	Podolska vodarna	16:42
3	6500	17	U878Z1	Vyton	16:44
3	6500	18	U237Z7	Palackeho namesti (nabrezi)	16:45
3	6500	19	U237Z5	Palackeho namesti	16:47
3	6500	20	U237Z1	Karlovo namesti	16:49
3	6500	21	U237Z13	Novomestska radnice	16:50
3	6500	22	U997Z2	Lazarska	16:52
3	6500	23	U484Z2	Vodickova	16:53
3	6500	24	U1072Z2	Vaclavske namesti	16:55
3	6500	25	U203Z2	Jindrisska	16:57
3	6500	26	U480Z4	Masarykovo nadrazi	16:59
3	6513	28	U583Z2	Podolska vodarna	16:00
3	6513	29	U303Z2	Kublov	16:01
3	6513	30	U110Z2	Dvorce	16:03
3	6513	31	U614Z2	Pristaviste	16:05
3	6513	32	U387Z2	Pobrezni cesta	16:06
3	6513	33	U449Z2	Nadrazi Branik	16:08
3	6513	34	U71Z2	Cerny kun	16:09
3	6513	35	U19Z2	Belarie	16:11
3	6513	36	U76Z2	Modranska skola	16:12
3	6513	37	U388Z2	Nadrazi Modrany	16:13
3	6513	38	U1006Z2	Cechova ctvrt	16:14
3	6513	39	U929Z2	Poliklinika Modrany	16:15
3	6513	40	U948Z2	U Libusskeho potoka	16:16
3	6513	41	U947Z2	Modranska rokle	16:17
3	6513	42	U946Z2	Sidliste Modrany	16:18
3	6514	1	U945Z1	Levskeho	16:31
3	6514	2	U946Z1	Sidliste Modrany	16:31
3	6514	3	U947Z1	Modranska rokle	16:32
3	6514	4	U948Z1	U Libusskeho potoka	16:33
3	6514	5	U929Z1	Poliklinika Modrany	16:34
3	6514	6	U1006Z1	Cechova ctvrt	16:35
3	6514	7	U388Z1	Nadrazi Modrany	16:37
3	6514	8	U76Z1	Modranska skola	16:38
3	6514	9	U19Z1	Belarie	16:39
3	6514	10	U71Z1	Cerny kun	16:40
3	6514	11	U449Z1	Nadrazi Branik	16:42
3	6514	12	U387Z1	Pobrezni cesta	16:43
3	6514	13	U614Z1	Pristaviste	16:44
3	6514	14	U110Z1	Dvorce	16:46
3	6514	15	U303Z1	Kublov	16:48
3	6514	16	U583Z1	Podolska vodarna	16:50
3	6514	17	U878Z1	Vyton	16:52
3	6514	18	U237Z7	Palackeho namesti (nabrezi)	16:53
3	6514	19	U237Z5	Palackeho namesti	16:55
3	6514	20	U237Z1	Karlovo namesti	16:57
3	6514	21	U237Z13	Novomestska radnice	16:58
3	6535	23	U237Z2	Karlovo namesti	16:00
3	6535	24	U237Z4	Moran	16:01
3	6535	25	U237Z6	Palackeho namesti	16:03
3	6535	26	U237Z8	Palackeho namesti (nabrezi)	16:04
3	6535	27	U878Z2	Vyton	16:05
3	6535	28	U583Z2	Podolska vodarna	16:08
3	6535	29	U303Z2	Kublov	16:09
3	6535	30	U110Z2	Dvorce	16:11
3	6535	31	U614Z2	Pristaviste	16:13
